playerID,Seasons,Wins,Loses,Games,Games_Started,Complete_Games,Shut_Outs,Earned_Runs,Strike_Outs,Walks,Games_Finished,Runs_Allowed,Batters_Faced
barryke01,2,1,1,20,1,0,0,21,23,16,8,21,129
barryto01,1,0,1,1,1,0,0,3,1,1,0,5,10
barthbo01,1,1,1,7,1,0,0,5,4,5,5,9,47
barthji01,1,0,2,3,3,0,0,12,6,8,0,12,53
barthjo01,1,0,0,4,0,0,0,6,5,8,4,9,51
barthle01,2,0,0,9,0,0,0,21,7,15,6,21,130
bartlbi01,3,0,1,19,3,2,0,23,24,29,10,35,276
bartocl01,2,1,2,53,0,0,0,22,40,22,9,23,182
bartosh01,3,4,2,73,0,0,0,34,29,27,15,39,276
bartsch01,1,9,10,26,20,17,0,90,52,66,6,145,899
barziph01,1,0,0,1,0,0,0,0,0,0,0,0,2
bashlty01,1,0,3,24,0,0,0,15,25,12,6,16,135
baskeji01,3,9,6,35,14,9,1,52,59,57,20,61,594
bassan01,7,5,9,147,18,1,0,150,202,110,39,162,1286
bassbr01,4,9,7,101,4,0,0,105,104,85,27,118,830
bassdi01,1,0,1,1,1,0,0,6,1,6,0,6,37
bassich01,4,4,14,40,30,0,0,82,149,76,4,90,835
bassno01,3,13,17,65,34,6,2,150,111,137,13,164,1146
bastaan01,10,27,20,419,5,0,0,175,470,192,93,184,1679
bastich01,1,0,0,1,0,0,0,2,2,0,1,5,25
batchjo01,3,1,0,11,1,1,0,13,6,4,5,14,91
batchri01,4,5,1,43,0,0,0,30,33,18,17,37,237
batesdi01,1,0,0,1,0,0,0,5,3,3,0,5,11
batesfr01,3,3,19,26,23,21,0,134,18,121,3,198,964
batesjo01,1,0,1,1,1,1,0,12,3,5,0,14,44
batismi01,21,102,115,658,248,11,5,974,1250,899,164,1089,8643
battijo01,2,0,0,3,0,0,0,3,1,2,2,6,38
battoch01,1,0,0,2,1,0,0,4,4,3,1,4,19
baueral01,2,1,6,7,7,6,0,32,26,41,0,48,255
bauerlo01,1,0,0,1,0,0,0,1,0,2,0,2,2
bauerri01,7,11,14,187,10,0,0,159,185,121,55,179,1362
bauerru01,8,31,30,129,71,27,4,235,300,271,30,282,2581
bauertr01,7,59,47,160,150,2,0,396,926,355,6,421,3842
baumabu01,4,3,3,38,0,0,0,19,35,18,5,22,139
baumafr01,11,45,38,244,78,19,4,364,384,300,59,406,3470
baumgge01,5,36,47,124,79,51,7,245,283,263,38,315,2824
baumgha01,1,0,1,9,0,0,0,8,7,6,6,10,72
baumgro01,5,22,36,90,84,10,6,220,222,211,3,246,2133
baumgst01,8,26,21,143,40,18,3,208,129,185,60,271,2216
bausege01,1,1,4,7,6,6,0,24,18,33,1,46,270
bautaed01,6,6,6,97,0,0,0,72,89,70,45,77,649
bautide01,10,11,15,131,21,0,0,146,180,131,25,154,1033
bautige01,1,0,1,5,0,0,0,6,3,5,5,6,25
bautijo01,10,32,42,312,49,4,0,352,328,171,97,376,2925
baylijo01,3,5,4,61,0,0,0,48,54,33,23,49,296
baynebi01,9,31,32,199,55,21,2,356,259,297,76,407,2959
bazaryo01,4,3,4,25,8,0,0,46,37,34,12,51,282
beachbr01,5,14,12,48,48,1,1,103,280,92,0,119,1136
beallwa01,5,5,5,36,12,1,0,61,85,111,12,79,583
beamal01,1,1,1,2,2,2,0,13,1,15,0,16,79
beamer01,1,0,2,9,1,1,0,31,3,25,8,33,130
beamoch01,3,3,3,27,5,1,1,31,45,36,11,35,307
beamtj01,2,4,2,52,0,0,0,38,36,26,13,38,284
beanbe01,6,11,7,86,8,1,0,139,89,96,46,160,1050
beanco01,3,0,1,6,0,0,0,7,5,9,2,7,38
beardda01,7,19,20,172,3,0,0,144,185,124,114,163,1218
beardge01,9,45,38,193,84,29,7,347,259,435,43,398,3471
beardmi01,4,4,2,74,2,0,0,49,43,45,24,63,526
beardra01,1,0,4,13,10,0,0,24,17,28,0,32,260
bearega01,2,5,6,23,11,2,0,57,64,53,7,62,446
bearnla01,5,13,21,173,7,0,0,148,124,135,84,179,1431
bearske01,1,0,2,3,3,0,0,11,2,5,0,11,45
beaslch01,1,0,1,22,0,0,0,10,14,10,8,14,113
beatied01,5,48,56,109,108,104,5,387,335,372,1,594,4216
beatope01,6,4,2,85,0,0,0,45,60,37,15,55,401
beattbl01,2,0,0,7,1,0,0,4,10,6,1,4,67
beattji01,9,52,87,203,182,31,7,532,660,461,10,581,4956
beavabl01,4,16,20,54,44,0,0,150,137,47,4,151,1233
beazljo01,6,31,12,76,46,21,3,125,147,157,21,151,1601
becanbu01,2,3,8,11,11,11,0,60,15,26,0,86,418
bechlst01,1,0,0,3,0,0,0,7,3,4,0,7,25
bechtge01,5,7,20,30,27,25,0,86,10,22,2,265,1197
beckbo01,13,38,69,265,100,44,3,494,352,342,94,561,4545
beckch01,2,0,0,17,0,0,0,11,12,5,5,12,80
beckch02,5,4,4,103,1,0,0,85,86,75,25,88,596
beckebo01,2,0,2,6,2,2,0,21,10,12,4,24,134
beckech01,2,3,5,15,5,5,1,35,36,29,7,50,365
beckejo02,15,138,106,335,332,12,6,884,1901,629,1,957,8579
beckero01,2,0,0,7,0,0,0,9,8,10,4,9,38
beckfr01,2,0,5,5,5,4,0,25,18,10,0,42,168
beckge01,1,0,0,1,0,0,0,0,0,0,1,0,5
becklja01,1,0,1,1,1,0,0,3,2,1,0,8,21
beckmbi01,5,21,25,90,44,17,4,234,108,119,32,265,1910
beckmji01,2,0,2,10,1,0,0,18,4,15,8,22,139
beckri01,1,2,1,3,3,1,1,5,10,7,0,6,88
beckro01,14,38,45,704,0,0,0,282,644,191,519,308,3170
beckwjo01,7,18,19,229,5,0,0,166,319,150,93,189,1823
becquju01,2,0,0,2,0,0,0,4,0,1,2,4,13
bedarer01,12,71,82,241,230,1,1,578,1246,533,4,643,5618
bedgoph01,2,1,2,10,3,1,0,15,12,18,4,17,132
bediehu01,4,59,53,179,102,57,4,321,420,236,61,425,3793
bednaan01,2,0,0,5,0,0,0,9,3,1,4,9,32
bedroca01,5,14,10,215,0,0,0,88,215,88,43,101,872
bedrost01,15,76,79,732,46,0,0,447,921,518,439,496,5044
beebefr01,8,62,83,202,153,93,9,412,634,534,36,587,5373
beeched01,1,0,0,1,0,0,0,8,0,3,1,8,31
beechma01,3,8,22,53,53,0,0,176,266,131,0,191,1315
beechro01,2,0,2,4,2,2,0,9,5,9,1,13,92
beedety01,1,0,1,2,2,0,0,7,9,8,0,7,40
beeksja01,2,5,1,14,1,0,0,31,42,24,0,31,223
beeleda01,2,0,3,5,5,0,0,13,13,14,0,16,92
beenean01,2,0,2,6,3,0,0,24,11,10,1,26,102
beenefr01,8,12,7,112,6,0,0,116,156,111,47,138,1219
beerscl01,1,0,0,1,0,0,0,1,0,1,0,4,7
beggsjo01,10,48,35,238,41,23,4,228,178,189,127,284,2895
begleed01,2,16,27,46,44,40,0,186,148,147,2,311,1750
behanpe01,3,7,15,40,24,9,1,100,43,72,10,137,868
behenri01,4,3,10,26,17,0,0,63,36,42,1,65,416
behneme01,1,0,2,5,1,0,0,5,2,8,1,11,52
behrmha01,6,24,17,174,27,5,2,210,189,228,62,254,1903
beimejo01,14,29,34,676,23,0,0,307,379,272,129,331,2957
beirnke01,3,3,3,46,4,0,0,58,63,43,15,62,387
belchti01,15,146,140,394,373,42,18,1130,1519,860,13,1253,10422
belfimi01,1,0,0,1,0,0,0,2,0,1,1,2,7
belinbo01,8,28,51,146,102,14,4,303,476,333,14,352,2919
belinst01,14,41,37,585,0,0,0,316,622,285,263,336,2918
belisma01,16,52,58,693,44,1,0,446,711,238,144,492,3988
belisro01,6,24,20,341,0,0,0,145,273,127,73,161,1446
belitto01,2,1,1,13,0,0,0,9,8,7,6,10,59
belivje01,6,2,1,86,0,0,0,39,66,32,18,40,301
bellaan01,1,3,1,17,0,0,0,6,18,10,6,7,95
bellbi01,2,0,1,5,1,0,0,8,4,14,3,11,81
bellch01,3,4,6,12,11,10,0,41,20,26,1,72,418
bellch02,2,0,4,31,4,0,0,55,64,33,6,56,329
bellde01,1,0,0,1,0,0,0,4,0,3,1,5,10
beller01,6,15,18,68,34,2,0,135,152,112,11,150,1028
bellga01,14,121,117,519,233,71,9,825,1378,842,163,932,8561
bellge01,5,43,79,160,124,92,17,344,376,305,33,471,4295
bellhe01,11,38,32,590,0,0,0,244,637,214,292,258,2635
bellhi01,8,32,34,221,47,14,1,272,191,143,100,340,2832
bellje01,4,17,11,69,28,8,0,103,89,114,14,121,1186
bellra01,1,0,0,3,0,0,0,6,5,8,2,7,32
bellro01,8,34,37,151,108,2,0,435,421,288,15,465,3062
belltr01,4,4,8,54,11,0,0,72,76,44,23,79,538
belowdu01,3,2,4,43,3,0,0,37,45,21,11,44,331
beltrfr01,4,3,2,67,0,0,0,47,68,49,21,49,342
beltrom01,1,0,1,2,2,0,0,7,9,7,0,7,38
beltrri01,6,2,3,78,5,0,0,52,106,43,28,59,468
bendech01,16,212,127,459,334,255,40,823,1711,712,109,1110,11928
benesal01,9,29,28,115,70,5,1,252,401,220,24,284,2153
benesan01,15,155,139,403,387,21,9,1106,2000,909,6,1206,10645
bengera01,13,101,130,346,249,102,12,941,655,598,65,1108,8278
benitar01,18,40,47,762,0,0,0,271,946,403,527,296,3253
benjami01,1,0,0,1,0,0,0,0,0,0,1,0,3
benneda01,1,0,0,1,0,0,0,1,1,0,1,1,5
bennede01,8,43,47,182,127,28,6,354,572,281,28,389,3662
benneer01,2,2,0,25,0,0,0,24,13,16,11,24,131
bennefr01,2,0,1,5,1,0,0,4,1,6,1,4,56
benneje01,5,8,17,179,6,0,0,109,154,108,46,119,1025
bennejo02,2,2,1,7,3,0,0,18,13,10,2,18,94
bennesh01,3,5,7,83,1,0,0,82,71,57,15,88,574
bennhe01,1,0,0,1,0,0,0,0,1,0,1,0,3
benoijo01,18,58,49,764,55,0,0,455,1058,437,185,485,4498
bensoal01,1,0,1,2,2,0,0,13,4,5,0,14,53
bensokr01,10,70,75,206,200,8,2,611,806,441,2,681,5380
bentlcy01,1,2,15,18,17,14,0,97,5,12,1,253,794
bentlja01,10,46,33,138,89,39,4,318,259,263,32,365,3044
bentoal01,14,98,88,455,167,58,10,686,697,733,171,831,7342
bentola01,15,127,128,455,258,122,13,1029,670,691,113,1190,9864
bentoru01,16,150,144,437,305,145,24,863,950,712,83,1115,10539
bentosi01,1,0,0,1,0,0,0,0,0,2,0,0,2
bentzch01,2,0,3,40,0,0,0,25,18,23,5,26,140
benzjo01,9,76,75,251,163,75,17,367,539,334,51,509,5364
bereja01,14,71,65,211,203,4,0,634,920,626,2,694,4987
berenbr01,8,44,55,142,131,13,5,350,607,425,4,392,3409
berenju01,17,67,62,490,95,5,2,522,975,604,157,576,5169
bergebr02,4,19,25,102,59,4,1,217,225,122,9,243,1837
bergehe01,4,32,29,90,68,42,5,173,337,176,17,215,2309
bergju01,3,0,1,60,0,0,0,29,27,27,18,33,285
bergmch01,5,11,15,71,25,0,0,134,130,49,13,137,941
bergmdu01,1,0,0,1,0,0,0,3,1,1,1,3,11
bergmja01,6,12,24,155,50,1,0,218,299,153,18,240,1706
bergmse01,9,39,47,196,117,5,2,440,455,272,28,489,3359
berkeja01,5,10,20,110,28,0,0,148,163,91,19,166,1140
berlyja01,4,10,13,65,18,6,2,120,66,98,27,132,969
bernadw01,4,4,8,115,2,0,0,81,92,86,36,93,783
bernajo01,1,0,0,1,0,0,0,0,2,2,1,0,6
bernavi01,1,1,1,15,0,0,0,12,6,9,6,13,89
bernead01,9,11,27,150,37,0,0,247,247,133,34,260,1676
bernhbi01,10,116,81,231,200,175,14,605,545,365,29,858,7337
bernhwa01,1,0,0,1,0,0,0,0,1,0,1,0,2
berrijo01,3,29,26,72,71,2,1,197,390,144,0,210,1694
berryjo03,5,21,22,133,0,0,0,80,117,87,105,99,1215
bertafr01,9,19,29,99,66,6,5,176,280,214,10,208,1818
bertomi01,3,3,1,28,6,0,0,39,38,33,6,41,233
bertrle01,1,0,0,1,0,0,0,2,1,2,1,2,11
beruman01,2,2,3,40,0,0,0,30,46,38,18,31,223
besanfr01,1,1,0,7,2,0,0,11,7,14,1,12,93
bessedo01,4,14,7,108,2,1,0,78,118,88,45,84,890
bessehe01,5,5,15,65,25,5,0,183,118,128,28,195,1145
bestka01,5,5,6,61,0,0,0,41,73,39,32,48,411
betande01,7,21,22,357,1,0,0,100,619,170,84,113,1547
betanra01,13,38,37,680,0,0,0,256,724,164,241,274,2787
bethach01,2,0,0,6,0,0,0,6,3,11,2,9,35
bethkji01,1,2,0,25,0,0,0,19,19,22,12,24,184
betteje01,1,0,0,3,0,0,0,5,5,5,1,5,42
bettich01,6,30,25,125,89,1,1,299,389,189,11,322,2369
bettsha01,2,0,1,2,1,1,0,11,2,8,1,11,56
bettshu01,10,61,68,307,125,53,8,596,323,321,128,716,5916
bevenbi01,4,40,36,96,84,46,6,220,289,236,8,253,2692
beverja01,2,0,3,7,3,0,0,19,16,9,1,22,95
bevilbe01,1,0,2,2,2,1,0,4,1,9,0,7,44
bevilbr01,3,5,3,60,1,0,0,47,67,36,22,49,310
bevillo01,1,0,1,4,1,0,0,7,2,11,2,7,47
biagijo01,3,11,23,154,22,0,0,142,212,85,22,156,1140
bibbyji01,14,111,101,340,239,56,19,719,1079,723,39,800,7310
bibenau01,2,7,5,37,12,0,0,67,71,34,10,69,502
bickfve01,7,66,57,182,149,73,9,444,450,467,23,500,4641
bickhda01,1,1,0,1,1,1,0,3,6,3,0,11,40
bicknch01,2,0,1,30,1,0,0,41,9,34,19,44,252
biddlje01,1,6,1,60,0,0,0,22,67,31,14,26,266
biddlro01,5,20,30,198,41,0,0,230,261,170,87,266,1709
biebesh01,1,11,5,20,19,0,0,58,118,23,0,60,485
bielemi01,15,70,73,347,178,7,4,572,783,496,48,633,5329
biemiha01,2,1,1,28,3,1,0,30,19,34,11,41,276
bierblo01,3,0,0,4,0,0,0,5,5,5,4,10,67
bierbni01,5,6,9,38,25,0,0,107,112,85,4,117,693
bierdra01,1,0,2,29,0,0,0,20,25,19,8,21,178
bigbely01,2,0,3,17,2,0,0,41,13,29,10,43,239
biggsch01,1,1,1,6,4,0,0,19,1,12,2,22,117
biittla01,1,0,0,1,0,0,0,6,3,1,1,6,10
bilbrji01,1,0,0,1,0,0,0,2,0,3,1,2,7
bildiem01,5,4,8,41,17,7,0,96,55,75,10,106,679
billibr01,1,0,0,8,0,0,0,14,3,10,3,14,42
billibr02,3,0,0,5,0,0,0,12,14,7,1,14,55
billich01,9,83,64,226,197,4,2,501,1052,499,7,545,5202
billiha01,3,8,8,52,18,5,0,75,62,105,27,109,609
billija01,14,145,113,476,305,74,27,949,1141,750,83,1069,9487
billijo02,3,10,15,39,25,8,1,110,67,107,9,133,908
birddo01,12,73,60,432,100,8,3,538,680,296,199,590,5104
birdre01,1,0,0,1,0,0,0,3,2,1,1,3,21
birkbmi01,6,12,19,54,51,2,0,146,149,93,2,158,1196
birkiku01,3,6,4,60,2,0,0,49,64,35,13,51,343
birkora01,5,31,28,132,64,24,2,253,224,175,45,316,2420
birreba01,3,4,3,56,3,1,0,58,45,37,23,64,518
birtsti01,5,14,14,138,30,2,0,149,231,170,34,168,1452
biscafr01,3,7,9,74,4,1,0,87,64,104,33,99,710
bisenjo01,2,0,0,7,0,0,0,5,8,8,2,6,35
bishobi01,3,0,4,7,5,5,0,52,9,39,2,73,261
bishobi02,1,0,0,2,0,0,0,7,4,10,1,9,41
bishoch01,4,10,22,69,37,6,1,174,121,168,18,186,1331
bishoji01,2,0,4,22,1,0,0,35,8,18,13,45,231
bisholl01,1,0,1,3,1,0,0,5,1,3,2,5,39
bithohi01,4,34,31,105,53,30,8,179,185,171,31,214,2147
bitkejo01,3,1,0,15,0,0,0,14,24,12,7,14,118
bittije01,4,4,6,33,12,0,0,50,53,42,10,53,413
bivinji01,1,2,9,47,14,0,0,104,54,65,15,129,773
blachty01,3,15,19,85,39,1,1,145,158,89,18,155,1266
blackbo01,1,4,9,16,15,13,0,44,93,17,1,79,527
blackbu01,3,2,3,10,5,1,1,15,14,18,2,20,150
blackbu02,17,121,116,398,296,32,12,876,1039,623,42,982,8627
blackch01,2,0,1,8,2,0,0,15,7,14,4,15,3
blackda01,4,8,10,43,15,4,0,64,72,52,19,83,5
blackdo01,6,34,55,154,113,37,4,385,293,400,21,425,3519
blackew01,11,82,78,236,169,69,15,484,839,562,49,562,5576
blackge01,1,2,2,5,4,3,0,25,1,12,1,30,142
blackji01,2,0,2,18,0,0,0,22,11,16,5,25,166
blackjo02,7,30,12,172,16,2,0,180,222,129,93,200,1737
blackle01,1,0,0,1,0,0,0,0,0,0,1,0,1
blackni01,6,43,55,145,137,5,0,441,388,202,5,490,3577
blackpa01,2,5,4,16,16,0,0,43,41,22,0,45,357
blackra01,1,2,2,26,0,0,0,16,33,10,4,16,95
blackro01,2,3,2,64,2,0,0,42,50,42,24,54,477
blacktr01,6,9,9,82,26,0,0,112,132,81,11,118,829
blackvi01,3,5,3,59,0,0,0,17,47,25,15,19,224
blaehge01,12,104,125,338,251,106,14,966,572,535,55,1119,8402
blairaa01,2,2,8,16,16,0,0,64,49,39,0,66,343
blairbi01,1,1,3,4,4,3,0,9,16,8,0,21,131
blairde01,4,19,25,62,54,6,1,139,178,192,2,159,1486
blairwi01,13,60,86,418,139,3,0,713,759,415,75,778,5572
blaisdi01,1,0,3,3,3,3,0,25,8,4,0,39,134
blakeed01,4,0,0,8,0,0,0,6,1,4,5,8,46
blakesh01,12,87,102,304,196,81,11,744,621,740,60,876,7149
blancal01,2,0,1,17,0,0,0,14,8,13,10,18,146
blancan01,1,0,0,1,0,0,0,1,0,0,1,1,2
blancgi01,2,3,5,28,9,0,0,29,35,48,12,36,262
blandal01,1,0,0,1,0,0,0,0,2,0,1,0,4
blandfr01,5,45,46,144,86,57,5,283,278,277,46,395,3377
blandna01,1,1,2,22,0,0,0,13,18,12,2,13,96
blankfr01,1,0,1,1,1,1,0,4,1,9,0,4,37
blankho01,3,1,3,13,2,1,0,23,10,15,6,27,182
blankke01,4,1,3,8,5,0,0,17,16,16,1,19,146
blankma01,2,2,3,18,4,0,0,21,15,18,3,22,167
blankte01,9,77,79,241,156,73,8,634,378,489,53,719,5810
blantcy01,9,68,71,202,167,75,14,481,611,337,22,588,5173
blantjo01,16,101,97,427,252,8,3,860,1284,467,51,914,7544
blasiwa01,12,46,51,222,128,16,2,434,512,372,31,486,3763
blassst01,10,103,76,282,231,57,16,644,896,597,14,739,6780
blatest01,3,0,0,5,0,0,0,7,13,1,2,9,52
blauvhe01,1,0,0,2,0,0,0,14,5,8,2,23,64
blaylbo01,2,1,7,17,7,0,0,33,42,27,3,37,227
blaylga01,2,4,6,41,13,3,0,67,81,58,8,74,567
blazemi01,5,8,6,109,1,0,0,60,104,59,33,69,544
blaziro01,2,4,2,63,0,0,0,55,67,31,16,61,413
bleicje01,1,0,0,2,0,0,0,2,1,0,0,2,4
bleieri01,3,5,1,111,0,0,0,26,54,21,26,36,490
blemkra01,1,0,0,1,0,0,0,5,0,2,1,5,11
blethcl01,2,0,0,7,0,0,0,16,2,10,4,20,100
blevije01,12,29,13,564,1,0,0,181,471,179,111,194,1957
blewebo01,1,0,2,5,3,2,0,15,8,7,2,26,127
blissel01,1,1,0,1,0,0,0,0,3,0,1,1,24
blockte01,1,0,0,1,0,0,0,0,0,2,1,0,4
blomdbe01,1,0,0,14,0,0,0,21,15,13,5,21,115
blongjo01,3,13,21,41,36,29,1,101,65,41,6,242,1424
bluejji01,3,14,17,44,30,13,3,91,78,97,9,114,983
bluevi01,17,209,161,502,473,143,37,1213,2175,1185,11,1357,13837
blumaja01,1,0,0,17,0,0,0,8,14,4,10,9,82
blumecl01,2,3,0,13,2,1,0,11,4,21,9,14,145
blylebe01,24,287,250,692,685,242,60,1830,3701,1322,3,2029,20491
blyzkmi01,2,3,11,70,9,2,0,112,58,107,25,126,826
boardch01,3,1,2,7,3,2,0,9,13,25,4,14,150
bochtdo01,6,9,18,220,0,0,0,132,215,166,58,140,1156
bochybr02,2,0,0,7,0,0,0,2,6,3,3,2,26
bockura01,4,2,1,39,0,0,0,29,33,25,7,35,265
boddimi01,15,134,116,342,309,63,16,897,1330,721,15,992,8999
boehlge01,9,6,12,61,18,7,0,106,93,134,28,156,936
boehljo01,8,55,50,162,118,57,9,305,396,386,34,391,3810
boehrbr01,11,26,32,356,21,0,0,259,432,274,98,280,2375
boernla01,1,0,4,21,5,0,0,34,19,37,9,41,284
boevejo01,14,34,45,516,0,0,0,329,541,343,257,362,3301
bogarjo01,1,2,1,4,3,0,0,8,5,18,1,12,100
bogarti01,1,0,0,2,0,0,0,1,1,1,2,1,9
boggsmi01,7,13,15,241,15,0,0,145,233,144,71,156,1393
boggsra01,1,0,0,4,0,0,0,3,0,7,4,3,23
boggsto01,9,20,44,114,94,10,4,274,278,201,5,304,2518
boggswa01,2,0,0,2,0,0,0,1,2,1,2,1,11
boglewa01,1,0,0,16,1,0,0,11,26,8,7,12,103
bogusbr01,1,0,0,1,0,0,0,2,0,0,1,2,7
bohanbr01,13,54,60,304,157,8,2,643,671,489,26,706,4993
bohenpa01,2,0,1,2,1,1,0,3,5,4,1,3,35
bohnch01,1,1,1,2,2,2,0,6,1,3,0,8,80
bohnejo01,1,0,0,3,3,0,0,9,4,7,0,9,53
boitada01,5,2,2,51,0,0,0,45,52,28,18,47,327
bokeldi01,3,3,4,34,1,0,0,37,27,38,16,49,313
bokinjo01,1,0,2,5,1,0,0,8,5,6,1,8,44
bolanbe01,7,68,53,209,119,59,10,383,364,432,52,460,4324
boldebi01,1,0,1,3,1,0,0,7,4,4,0,7,56
bolenst01,4,3,13,41,17,3,0,94,72,84,13,102,656
bolinbo01,14,88,75,495,164,32,10,596,1175,597,161,687,6671
bollogr01,2,0,1,18,1,0,0,11,20,12,7,13,120
bolsimi01,4,8,19,48,41,0,0,126,210,98,2,138,1022
boltoro01,2,2,8,17,11,0,0,55,27,30,2,63,306
boltoto01,9,31,34,209,56,3,0,274,336,244,40,297,2426
bombama01,4,16,18,74,45,2,1,156,124,110,8,169,1385
bondeje01,10,69,81,225,200,6,2,672,961,431,5,727,5349
bondto01,11,234,163,417,408,386,42,862,972,193,13,1931,15082
bonesri01,13,63,82,375,164,11,1,689,564,464,58,754,5634
bonetju01,3,6,14,46,16,7,0,116,50,77,20,127,805
boneyha01,1,0,0,3,0,0,0,1,0,2,3,1,17
bongju01,3,7,4,48,4,0,0,45,62,43,14,50,349
bonhabi01,10,75,83,300,214,27,4,662,985,636,33,743,6484
bonhati01,10,103,72,231,193,110,21,528,478,287,27,580,6284
bonikjo01,1,5,7,30,13,3,0,43,45,38,8,47,418
bonilbo01,1,0,0,1,0,0,0,2,0,1,1,2,6
bonilli01,2,4,3,15,7,1,0,40,45,34,0,41,255
bonined01,3,7,3,62,10,0,0,68,54,39,16,75,565
bonnebi01,1,0,1,2,1,0,0,6,1,5,0,6,38
bonogu01,1,0,2,4,1,0,0,12,4,6,2,13,60
bonsebo01,5,19,25,111,60,0,0,240,334,133,13,262,1835
bookech01,4,0,1,17,0,0,0,18,10,9,4,19,58
bookegr01,9,5,7,161,4,0,0,114,119,118,60,136,1159
boolere01,1,0,1,4,1,0,0,5,6,8,3,12,94
booneda01,4,8,13,42,16,6,2,92,25,62,13,110,738
booneda02,4,2,1,61,1,0,0,38,57,31,16,42,421
boonege01,1,0,0,4,1,0,0,13,4,9,3,15,69
bootcch01,7,3,7,91,3,0,0,108,106,66,33,112,684
bootham01,2,1,8,15,9,6,0,44,18,13,5,93,449
boothed01,1,0,0,1,0,0,0,6,0,0,1,10,34
boozejo01,7,14,16,171,22,3,0,179,282,139,62,203,1690
borbope01,13,69,39,593,4,0,0,401,409,251,278,436,4326
borbope02,10,16,16,368,0,0,0,141,224,134,83,154,1211
borchge01,2,4,5,11,11,7,1,28,26,32,0,47,308
bordejo01,2,13,16,36,31,23,4,81,43,58,6,185,1249
bordiri01,9,20,20,173,17,0,0,179,247,121,59,196,1606
bordlbi01,1,2,3,8,6,0,0,16,11,21,0,19,141
borispa01,1,1,2,23,0,0,0,22,30,19,12,24,215
borkfr01,1,2,2,33,2,0,0,19,31,11,10,22,185
borkoda01,7,13,20,181,21,0,0,226,265,148,46,243,1564
borlato01,2,0,4,27,4,0,0,39,32,23,13,42,242
borlato02,10,11,9,207,0,0,0,125,211,146,54,144,1217
borowha01,13,108,82,314,214,94,16,668,690,623,53,769,7265
borowjo01,14,22,34,423,1,0,0,211,372,177,268,222,1968
borucry01,1,4,6,17,17,0,0,42,67,33,0,48,415
boscawi01,1,1,1,6,1,0,0,11,8,7,2,11,67
boshebu01,3,3,0,100,0,0,0,44,78,25,11,49,368
bosioch01,11,94,93,309,246,39,9,753,1059,481,32,835,7225
boskish01,11,49,63,217,132,4,0,497,494,292,24,540,3854
bosmadi01,13,82,85,306,229,29,10,648,757,412,26,736,6643
bosseme01,1,2,0,7,2,0,0,6,3,17,3,6,74
boswean01,2,3,4,11,7,6,0,42,30,41,4,67,317
bosweda01,9,68,56,205,151,37,6,417,882,481,13,462,4487
botelde01,2,3,4,19,11,1,0,37,35,31,3,38,303
bottari01,12,33,42,562,0,0,0,279,575,316,301,298,2730
botteke01,12,46,49,292,116,2,1,460,566,385,49,506,4006
bottira01,2,2,3,18,7,0,0,46,34,28,5,50,276
botzbo01,1,2,1,35,0,0,0,24,24,11,13,30,268
bouchde01,5,6,11,35,26,0,0,88,77,54,3,93,649
bouldca01,4,3,8,27,10,1,0,49,36,30,6,57,342
boultja01,3,8,14,42,17,12,0,73,78,58,19,122,918
bourgst01,1,1,3,15,5,0,0,28,17,21,4,35,198
boutoji01,11,62,63,304,144,34,11,492,720,435,57,566,5200
boveemi01,1,0,0,3,0,0,0,2,5,1,3,2,14
bowdemi01,7,3,5,103,2,0,0,67,100,54,44,67,576
bowency01,1,0,1,2,1,1,0,8,3,9,1,13,58
bowenry01,5,17,28,64,60,3,1,192,216,184,2,208,1484
bowerce01,2,0,1,19,0,0,0,17,23,11,13,19,95
bowerfr01,1,0,0,1,0,0,0,1,0,1,1,4,8
bowersh01,1,0,3,5,5,0,0,17,7,8,0,20,92
bowerst01,2,2,1,15,2,1,0,15,5,19,10,21,143
bowiemi01,7,8,13,88,19,0,0,107,111,81,15,110,719
bowlebr01,3,2,1,24,0,0,0,11,25,17,9,15,138
bowlech01,2,1,4,10,6,3,0,25,17,27,4,29,226
bowleem01,1,0,0,1,0,0,0,3,0,1,0,3,6
bowlegr01,2,0,1,17,3,1,0,32,17,27,9,38,200
bowmaab01,2,2,8,24,11,2,1,39,27,48,12,49,323
bowmabo01,4,26,17,109,38,13,2,155,146,139,35,175,1567
bowmabo02,1,0,1,5,0,0,0,4,0,5,4,5,27
bowmajo01,12,77,96,298,184,74,5,717,502,484,72,837,6494
bowmama01,3,5,13,156,0,0,0,68,124,49,27,76,637
bowmaro01,5,2,11,50,12,0,0,76,75,71,18,85,564
bowmasu01,3,4,10,18,16,14,0,85,46,89,2,151,726
bowsfte01,8,37,39,215,86,12,4,320,326,259,51,369,2920
bowyetr01,1,0,1,8,0,0,0,6,12,3,5,6,42
boxbebr01,7,20,27,291,0,0,0,108,368,145,131,121,1202
boydbi01,1,0,0,1,0,0,0,0,0,0,1,3,9
boydga01,1,0,2,8,3,0,0,11,9,14,1,11,55
boydja01,3,3,16,22,18,13,0,112,27,69,4,164,716
boydja02,5,5,2,113,0,0,0,85,97,75,34,93,601
boydma01,5,22,35,90,86,1,1,259,394,153,1,272,1978
boydoi01,11,78,77,214,207,43,10,624,799,368,4,680,5831
boydra01,2,2,4,10,6,4,0,20,26,24,4,32,250
