playerID,Total_Games,Games_Started,Games_Pitched,Games_Catcher,Games_First_Base,Games_Second_Base,Games_Third_Base,Games_Short_Stop,Games_Left_Field,Games_Right_Field,Games_Center_Field,Games_Out_Field,Games_DH
leeco01,1,0,1,0,0,0,0,0,0,0,0,0,0
brackja01,12,NULL,12,0,0,0,0,0,0,0,0,0,NULL
fahrepe01,5,0,5,0,0,0,0,0,0,0,0,0,0
kellybi03,31,23,0,0,24,0,0,0,0,0,0,0,0
mcnamdi01,20,4,0,0,0,0,0,0,0,2,4,6,0
wenzfr01,31,0,31,0,0,0,0,0,0,0,0,0,0
buckega02,10,0,10,0,0,0,0,0,0,0,0,0,0
arlinst01,141,123,141,0,0,0,0,0,0,0,0,0,0
farmeed01,370,21,370,0,0,0,0,0,0,0,0,0,0
munozar01,24,1,24,0,0,0,0,0,0,0,0,0,0
gosseph01,276,95,0,0,8,97,37,11,7,1,0,8,2
moncayo01,211,206,0,0,0,203,5,0,0,0,0,0,3
belanma01,2016,1691,0,0,0,27,2,1942,0,0,0,0,0
stegmda01,172,96,0,0,0,0,0,0,31,38,91,151,9
castepe01,51,20,0,0,10,7,17,5,1,0,0,1,0
greensh01,1951,1833,0,0,142,0,0,0,55,1630,78,1733,44
lushjo01,378,180,182,0,64,0,0,0,0,59,14,73,0
rolfere01,1175,1128,0,0,0,0,1084,64,0,0,0,0,0
derrimi01,24,3,0,0,1,0,0,0,2,0,0,2,0
kendrho01,1475,1396,0,0,95,1160,18,0,188,3,1,190,19
watsoar01,53,16,0,31,0,0,0,0,1,0,0,1,0
warrebi01,31,15,0,24,1,0,0,0,0,0,0,0,0
hendejo01,16,3,16,0,0,0,0,0,0,0,0,0,0
hallal01,70,NULL,0,0,0,0,0,0,5,2,63,70,0
hoytwa01,674,425,674,0,0,0,0,0,0,0,0,0,0
thomaro02,182,13,182,0,0,0,0,0,0,0,0,0,0
neaglja01,100,NULL,70,0,0,0,0,0,14,14,12,40,0
mckeaed01,1655,NULL,0,0,15,31,1,1565,47,1,4,52,0
adamswi01,65,21,65,0,0,0,0,0,0,0,0,0,0
parksar01,78,66,0,0,0,0,0,0,33,37,0,69,0
lefebji01,922,799,0,0,15,611,235,0,5,0,0,5,0
wrighja01,722,248,719,0,0,0,0,0,0,0,0,0,0
mccarke01,108,0,108,0,0,0,0,0,0,0,0,0,0
boswean01,12,NULL,11,0,1,0,0,0,0,0,0,0,0
trottbi01,163,31,163,0,0,0,0,0,0,0,0,0,0
kucekja01,59,27,59,0,0,0,0,0,0,0,0,0,0
grubeke01,939,799,0,0,0,30,846,29,8,25,6,38,21
wagnema02,15,14,15,0,0,0,0,0,0,0,0,0,0
mcdondo01,15,6,0,0,0,0,0,0,8,0,2,10,0
liddial01,61,47,0,0,11,0,37,0,7,0,0,7,0
gentrru01,48,34,48,0,0,0,0,0,0,0,0,0,0
crumlge01,6,3,0,6,0,0,0,0,0,0,0,0,0
spragho01,4,0,4,0,0,0,0,0,0,0,0,0,0
wainhda01,85,0,85,0,0,0,0,0,0,0,0,0,0
telghda01,81,46,81,0,0,0,0,0,0,0,0,0,0
smithma04,35,0,35,0,0,0,0,0,0,0,0,0,0
branski01,1329,626,0,4,1291,0,0,0,0,0,0,0,0
mayersa01,11,8,1,0,2,0,0,0,1,8,0,9,0
olsonga01,104,44,104,0,0,0,0,0,0,0,0,0,0
campusi01,154,61,0,0,0,0,0,0,31,26,75,131,2
bassjo01,25,24,0,1,0,0,0,22,1,2,0,3,0
gratedo01,8,2,7,0,0,0,0,0,0,0,0,0,0
auderi01,62,35,0,0,43,0,0,0,1,0,0,1,0
powelab01,78,NULL,29,0,0,1,2,7,8,21,18,47,0
russoma01,122,84,120,0,0,0,0,0,0,0,0,0,0
mcgheed01,196,132,0,0,0,0,0,0,13,13,138,164,0
hilsech01,9,NULL,6,0,0,0,0,0,1,0,2,3,0
kingmha01,4,0,0,0,1,0,0,0,0,0,0,0,0
robercu01,171,153,0,0,0,164,0,0,0,0,0,0,0
reccijo01,92,NULL,14,0,0,0,0,0,0,15,70,83,0
kolbed01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
harthu01,59,24,0,46,0,0,0,0,0,0,0,0,0
larmobo01,5,1,0,0,0,0,0,2,0,0,0,0,0
reichdi01,128,94,0,0,2,0,0,0,7,3,91,99,0
roepr01,333,261,333,0,0,0,0,0,0,0,0,0,0
youngmi01,635,463,0,0,0,0,0,0,266,153,8,403,151
perezca01,144,127,142,0,0,0,0,0,0,0,0,0,0
lecursa01,250,10,250,0,0,0,0,0,0,0,0,0,0
sullifl01,54,NULL,51,0,0,0,0,0,0,0,3,3,0
fosteed02,1501,1425,0,0,0,270,1165,26,0,0,0,0,0
mowera01,5,2,0,0,0,0,0,2,0,0,0,0,0
gardnle01,86,0,86,0,0,0,0,0,0,0,0,0,0
mayzati01,56,0,56,0,0,0,0,0,0,0,0,0,0
hoovech01,74,NULL,0,69,0,0,4,0,3,0,0,3,0
chambcr01,15,10,15,0,0,0,0,0,0,0,0,0,0
ramsefe01,18,6,0,0,0,0,0,0,0,0,15,15,0
hollato01,1118,751,0,0,18,0,0,0,644,152,220,948,5
bartlbi01,19,3,19,0,0,0,0,0,0,0,0,0,0
valenfr01,533,348,0,0,2,0,0,0,100,206,159,413,0
roskojo01,37,6,0,1,3,0,0,0,4,2,0,6,0
pearsja01,4,0,4,0,0,0,0,0,0,0,0,0,0
papeljo01,689,3,689,0,0,0,0,0,0,0,0,0,0
pattige01,2,NULL,0,0,0,0,0,0,1,1,0,2,0
mcdermi02,58,NULL,58,0,0,0,0,0,0,0,0,0,0
raymefr01,371,NULL,0,0,6,251,82,29,1,0,0,1,NULL
culloni01,174,121,174,0,0,0,0,0,0,0,0,0,0
neuot01,1,0,0,0,0,0,0,1,0,0,0,0,0
hairsje01,859,357,0,0,45,1,0,0,216,72,38,322,130
davisma01,625,85,624,0,0,0,0,0,0,0,0,0,0
siscoan01,151,0,151,0,0,0,0,0,0,0,0,0,0
rittech01,2,NULL,0,0,0,2,0,0,0,0,0,0,0
huenkal01,1,0,1,0,0,0,0,0,0,0,0,0,0
whalebi01,23,11,0,0,0,0,0,0,3,2,8,13,0
rosarsa01,81,9,0,0,31,0,0,0,2,1,0,3,0
kimmbr01,186,140,0,180,0,0,0,0,0,0,0,0,4
suscege01,146,81,0,140,0,0,0,0,0,0,0,0,0
thronma01,480,283,0,0,307,0,0,0,1,44,0,45,0
villaed01,1,1,1,0,0,0,0,0,0,0,0,0,0
freemju02,1,0,1,0,0,0,0,0,0,0,0,0,0
ebrighi01,16,NULL,0,9,0,0,0,3,0,4,0,4,0
dykstal01,13,11,0,0,13,0,0,0,0,0,0,0,0
mclaufr01,107,NULL,4,0,0,26,9,61,2,4,10,16,0
shafera01,1,0,0,0,0,0,0,0,0,0,0,0,0
barnere01,286,192,0,0,0,0,0,0,20,12,179,209,0
purkebo01,387,276,386,0,0,0,0,0,0,0,0,0,0
zelleba01,1,0,0,1,0,0,0,0,0,0,0,0,0
hausmge01,301,289,0,0,0,289,0,0,0,0,0,0,0
weihepo01,64,NULL,0,0,3,4,0,0,1,35,24,59,0
bresnro01,1447,810,9,971,33,21,43,8,19,41,227,289,0
johnsjo09,171,160,170,0,0,0,0,0,0,0,0,0,0
hartsto01,1357,567,0,0,0,0,0,0,1221,49,42,1312,0
foleyra01,2,0,0,0,0,0,0,0,0,0,0,0,0
felizpe01,1302,1040,0,1,116,0,1001,26,97,4,0,101,1
suzukic01,2651,2293,1,0,0,0,0,0,117,1968,322,2363,55
nelsobr01,25,8,0,0,0,11,0,0,7,2,2,11,1
murphco01,26,NULL,23,0,0,0,0,0,0,3,0,3,0
thomada01,54,49,0,0,0,0,0,0,41,0,0,41,10
barrijo01,10,4,0,0,7,0,0,0,0,0,0,0,0
heredfe01,511,2,511,0,0,0,0,0,0,0,0,0,0
castrmi01,139,2,139,0,0,0,0,0,0,0,0,0,0
ayersbi01,13,4,13,0,0,0,0,0,0,0,0,0,0
spragch01,60,NULL,24,0,0,0,0,0,24,6,11,41,0
atwelto01,378,309,0,343,0,0,0,0,0,0,0,0,0
davenji01,1502,1097,0,0,3,114,1124,222,1,0,0,1,0
ueckebo01,297,217,0,271,0,0,0,0,0,0,0,0,0
garcida02,12,2,0,0,2,0,0,0,1,5,0,6,0
perezhe01,547,343,4,0,21,129,197,39,72,93,29,178,6
mayered01,188,NULL,0,0,0,1,148,7,4,1,28,33,0
smithre02,1117,1087,0,0,0,0,1049,0,17,3,31,49,0
onsloed01,65,55,0,0,57,0,0,0,1,0,0,1,0
gilhage01,2,0,0,1,0,0,0,0,0,0,0,0,0
terrysc01,242,39,236,0,0,0,0,0,0,0,0,0,0
willije02,236,149,236,0,0,0,0,0,0,0,0,0,0
takahhi01,168,12,168,0,0,0,0,0,0,0,0,0,0
ladenty01,54,17,1,0,0,32,4,1,3,1,3,7,1
stimmar01,28,NULL,26,0,0,0,0,0,0,2,0,2,0
hookebu01,3,NULL,2,0,0,0,0,0,0,0,0,0,NULL
murrapa01,8,2,8,0,0,0,0,0,0,0,0,0,0
wilkeha01,3,3,0,0,0,0,3,0,0,0,0,0,0
easteja01,323,36,321,0,0,0,0,0,0,0,0,0,1
pittach01,53,31,0,0,0,20,22,4,0,0,0,0,3
niedda01,52,41,52,0,0,0,0,0,0,0,0,0,0
widgech01,613,511,0,574,4,0,1,0,2,3,0,5,9
weaveer01,32,0,32,0,0,0,0,0,0,0,0,0,0
scanlpa01,6,NULL,0,0,0,0,0,0,6,0,0,6,0
clarkbo02,950,NULL,0,739,193,0,0,0,0,0,0,0,0
landrje01,4,1,0,0,0,3,0,0,0,0,0,0,0
thursjo01,184,69,0,0,0,63,68,0,11,1,0,12,0
fenneho01,2,1,2,0,0,0,0,0,0,0,0,0,0
balcebo01,7,0,0,0,0,0,0,0,2,0,0,2,0
gibbsja01,537,426,0,458,0,0,1,0,0,0,0,0,0
hempdu01,31,NULL,0,0,0,0,0,0,4,6,21,31,0
gleaski01,1966,165,299,0,7,1583,16,19,14,13,15,45,0
connoji01,293,NULL,0,0,0,267,25,0,0,0,0,0,0
roberji01,12,5,12,0,0,0,0,0,0,0,0,0,0
smithal03,359,201,356,0,0,0,0,0,0,0,0,0,0
midkidi01,13,2,13,0,0,0,0,0,0,0,0,0,0
dimagdo01,1399,1366,0,0,0,0,0,0,12,26,1337,1372,0
mclisca01,368,209,352,0,0,0,0,0,0,0,0,0,0
horneja01,2,NULL,2,0,0,0,0,0,0,0,0,0,0
oteybi01,24,5,24,0,0,0,0,0,0,0,0,0,0
mcdouma01,18,4,0,0,0,2,5,1,0,3,0,3,2
haworho01,7,1,0,5,0,0,0,0,0,0,0,0,0
clemech01,28,9,0,0,0,0,0,0,14,0,0,14,0
canatwi01,38,10,0,0,0,0,0,0,17,9,6,31,1
voisebi01,246,190,245,0,0,0,0,0,0,0,0,0,0
burgmto01,782,3,745,0,0,0,0,0,2,1,0,3,3
bochtbr01,1538,1393,0,0,1008,0,0,0,372,22,49,429,73
anderbr02,308,245,291,0,0,0,0,0,0,0,0,0,1
nicolge01,43,NULL,17,0,0,0,0,0,0,26,0,26,0
redfebu01,107,79,0,0,0,56,7,37,0,0,0,0,0
rosarwi01,447,376,0,323,62,0,3,0,0,0,0,0,10
sewalpa01,103,0,103,0,0,0,0,0,0,0,0,0,0
herrmma01,1,0,1,0,0,0,0,0,0,0,0,0,0
bergejo02,11,4,0,11,0,0,0,0,0,0,0,0,0
shanewa01,207,154,0,0,9,0,1,0,122,12,27,159,0
baczefr01,63,40,63,0,0,0,0,0,0,0,0,0,0
shockco01,51,40,0,0,40,0,0,0,0,1,0,1,0
sofieri01,207,169,0,0,0,0,0,0,111,32,57,195,6
gwosddo01,69,24,0,58,0,0,0,0,0,0,0,0,0
peterst01,56,0,56,0,0,0,0,0,0,0,0,0,0
youmash01,21,11,21,0,0,0,0,0,0,0,0,0,0
chaveje01,415,70,415,0,0,0,0,0,0,0,0,0,0
dornegu01,131,93,131,0,0,0,0,0,0,0,0,0,0
dowdki01,1,0,1,0,0,0,0,0,0,0,0,0,0
wilsofi01,22,13,20,0,1,0,0,0,0,0,0,0,0
defatto01,17,1,0,0,0,2,5,0,0,0,0,0,0
rottivi01,62,21,0,3,8,0,5,0,22,4,0,26,3
villaca01,476,76,476,0,0,0,0,0,0,0,0,0,0
lamarry01,106,55,2,0,0,0,0,0,33,7,52,89,1
brighje01,4,4,4,0,0,0,0,0,0,0,0,0,0
gastrha01,173,NULL,171,0,0,0,0,0,0,0,1,1,0
martido01,14,4,14,0,0,0,0,0,0,0,0,0,0
truckvi01,517,328,517,0,0,0,0,0,0,0,0,0,0
loundo01,2,2,2,0,0,0,0,0,0,0,0,0,0
hootobu01,481,377,480,0,0,0,0,0,0,0,0,0,0
wallst01,66,0,66,0,0,0,0,0,0,0,0,0,0
johnsch04,1188,1108,0,1160,0,0,0,0,0,0,0,0,1
mathido01,45,6,45,0,0,0,0,0,0,0,0,0,0
mejiaad01,27,25,27,0,0,0,0,0,0,0,0,0,0
colcoto01,53,NULL,49,0,0,0,0,0,0,1,0,1,0
roettos01,37,14,6,0,15,0,0,0,0,1,0,1,0
kollodo01,1079,949,0,0,315,617,67,0,0,0,1,1,0
lomasst01,1,0,0,1,0,0,0,0,0,0,0,0,0
bardjo01,586,470,0,527,0,0,0,0,0,0,0,0,3
livinja01,2,NULL,2,0,0,0,0,0,0,0,0,0,NULL
stoutal01,180,29,180,0,0,0,0,0,0,0,0,0,0
wisero01,2,0,2,0,0,0,0,0,0,0,0,0,0
howarry01,1572,1478,0,0,1477,0,0,0,0,0,0,0,29
cartech02,750,690,0,0,467,0,0,0,77,4,0,81,193
gilleto01,31,NULL,0,29,0,0,0,0,1,0,0,3,0
gaspaha01,143,98,143,0,0,0,0,0,0,0,0,0,0
zabelzi01,68,25,66,0,0,0,0,0,0,0,0,0,0
edmonge01,8,1,8,0,0,0,0,0,0,0,0,0,0
kinzyha01,13,2,13,0,0,0,0,0,0,0,0,0,0
balbost01,960,827,0,0,630,0,0,0,0,0,0,0,281
wingoed01,1,1,0,1,0,0,0,0,0,0,0,0,0
burkebo01,260,88,254,0,0,0,0,0,0,0,0,0,0
abreujo01,9,8,0,0,0,2,6,0,0,0,0,0,0
cacekcr01,7,4,0,0,6,0,0,0,0,0,0,0,0
beardda01,172,3,172,0,0,0,0,0,0,0,0,0,0
narrosa02,1,1,1,0,0,0,0,0,0,0,0,0,0
morgabi02,94,NULL,0,24,0,4,0,23,18,25,6,48,0
phillto01,45,15,45,0,0,0,0,0,0,0,0,0,0
poolha01,127,104,0,0,0,0,0,0,86,26,0,112,0
duffyfr01,915,778,0,0,1,16,23,839,0,0,0,0,6
kleskry01,1736,1542,0,0,747,0,0,0,854,34,0,888,9
amorosa01,517,324,0,0,0,0,0,0,321,28,32,354,0
castial02,79,0,79,0,0,0,0,0,0,0,0,0,0
garcigu01,16,9,0,14,0,0,0,0,0,0,0,0,0
frienda01,69,NULL,67,0,0,0,0,0,1,1,0,2,0
vasbica01,2,NULL,2,0,0,0,0,0,0,0,0,0,NULL
hoodab01,5,5,0,0,0,5,0,0,0,0,0,0,0
gastato01,52,13,0,35,0,0,0,0,0,0,0,0,0
acklefr01,5,4,5,0,0,0,0,0,0,0,0,0,0
colempe01,14,NULL,14,0,0,0,0,0,0,0,0,0,0
liebhgl02,31,0,31,0,0,0,0,0,0,0,0,0,0
buchabo01,16,0,16,0,0,0,0,0,0,0,0,0,0
teixema01,1862,1828,0,0,1769,0,15,0,14,18,0,32,66
yeagege01,218,NULL,0,134,28,6,5,2,8,13,5,25,0
baileha01,16,NULL,16,0,0,0,0,0,0,0,0,0,0
pinnaed01,2,NULL,2,0,0,0,0,0,0,0,0,0,NULL
chanees01,2,0,2,0,0,0,0,0,0,0,0,0,0
wellsjo01,4,2,4,0,0,0,0,0,0,0,0,0,0
volzja01,11,4,11,0,0,0,0,0,0,0,0,0,0
prothdo01,180,160,0,0,0,0,162,5,0,0,0,0,0
chaplti01,87,43,87,0,0,0,0,0,0,0,0,0,0
hoskida01,53,8,40,0,0,0,0,0,0,0,0,0,0
campbji01,82,64,0,67,0,0,0,0,0,0,0,0,0
walkeja01,545,2,545,0,0,0,0,0,0,0,0,0,0
hamreer01,14,0,14,0,0,0,0,0,0,0,0,0,0
campbhu01,20,NULL,19,0,0,1,0,1,0,1,0,1,0
shawbe01,23,5,0,5,9,0,0,0,0,0,0,0,0
wrighst01,76,44,75,0,0,0,0,0,0,0,0,0,0
richbla01,698,610,0,0,0,3,0,0,19,605,6,630,0
ripplji01,554,437,0,0,0,0,0,0,66,241,151,457,0
bloodji01,1002,904,0,0,54,865,24,3,0,5,0,5,0
beelejo01,3,0,0,0,0,1,1,0,0,0,0,0,0
ramosch01,4,2,0,0,0,0,0,0,1,3,0,3,0
ostrojo02,150,37,150,0,0,0,0,0,0,0,0,0,0
drewca01,7,4,0,0,0,0,0,0,3,2,0,5,0
mecirji01,474,0,474,0,0,0,0,0,0,0,0,0,0
noonani01,83,28,0,0,3,24,15,11,0,0,0,0,0
jordata01,18,15,18,0,0,0,0,0,0,0,0,0,0
gossho01,222,131,0,0,0,0,0,0,47,18,129,189,0
becanbu01,12,NULL,11,0,0,0,1,0,0,0,0,0,0
yalead01,4,NULL,0,0,4,0,0,0,0,0,0,0,NULL
dumovni01,28,8,28,0,0,0,0,0,0,0,0,0,0
hortoto01,636,551,0,0,555,0,0,0,24,0,0,24,0
zamoros01,158,2,158,0,0,0,0,0,0,0,0,0,0
runneto01,40,7,0,0,0,5,3,11,0,0,0,0,0
coutljo01,64,0,64,0,0,0,0,0,0,0,0,0,0
espinpa01,12,2,12,0,0,0,0,0,0,0,0,0,0
bellast01,60,52,0,0,0,3,43,10,0,0,6,6,0
musseda01,1,0,0,0,0,0,1,0,0,0,0,0,0
halebo01,376,87,0,0,120,0,0,0,0,0,0,0,0
bredebr01,169,100,0,0,27,0,0,0,29,86,0,107,2
turnbde01,257,1,257,0,0,0,0,0,0,0,0,0,0
burkech01,477,302,0,0,9,171,6,42,123,36,70,218,1
barrbo01,179,NULL,159,0,6,0,1,0,1,8,12,21,0
sixsmed01,1,NULL,0,1,0,0,0,0,0,0,0,0,0
barnhed01,1,0,1,0,0,0,0,0,0,0,0,0,0
triplco01,471,312,0,0,0,0,0,0,313,19,3,333,0
perkice01,2,1,2,0,0,0,0,0,0,0,0,0,0
hagenke01,13,4,13,0,0,0,0,0,0,0,0,0,0
vininke01,8,0,8,0,0,0,0,0,0,0,0,0,0
parrian01,131,67,0,0,0,28,22,61,3,5,0,8,0
willist01,41,9,41,0,0,0,0,0,0,0,0,0,0
kennejo02,5,0,0,0,0,0,0,2,0,0,0,0,0
mcnicbr01,4,2,4,0,0,0,0,0,0,0,0,0,0
vanhage01,1990,NULL,93,0,2,5,3,79,313,149,1376,1833,0
jacobbe01,88,23,88,0,0,0,0,0,0,0,0,0,0
griggar01,443,347,0,0,195,60,6,4,44,49,3,96,0
danfoda01,286,112,286,0,0,0,0,0,0,0,0,0,0
williea02,889,807,0,455,330,0,66,0,0,0,0,0,48
bulloer01,131,17,0,0,3,0,0,0,19,10,1,29,2
vitiejo01,282,188,0,0,57,0,0,0,27,18,0,45,125
clarkho02,134,76,0,0,19,8,26,3,17,12,0,28,24
catetr01,14,0,14,0,0,0,0,0,0,0,0,0,0
flowety01,695,610,0,653,7,0,0,0,0,0,0,0,8
stockro01,32,0,32,0,0,0,0,0,0,0,0,0,0
emerysp01,5,0,0,0,0,0,0,0,1,0,0,1,0
buzasjo01,30,12,0,0,0,0,0,12,0,0,0,0,0
gratema01,9,0,9,0,0,0,0,0,0,0,0,0,0
cortefe01,16,6,0,0,0,9,1,2,0,0,0,0,0
sherlmo01,92,69,0,0,71,5,0,0,0,0,1,1,0
telfoan01,333,9,333,0,0,0,0,0,0,0,0,0,0
hoseydw01,52,35,0,0,0,0,0,0,9,1,39,47,3
wilsopa02,171,153,170,0,0,0,0,0,0,0,0,0,0
mckayco01,37,14,1,19,1,0,7,0,0,0,0,0,0
nifu01,58,0,58,0,0,0,0,0,0,0,0,0,0
annade01,13,7,1,0,0,3,0,9,0,0,0,0,0
caseybo01,9,NULL,0,0,0,1,8,0,0,0,0,0,0
beckech01,15,5,15,0,0,0,0,0,0,0,0,0,0
deanpa01,159,87,159,0,0,0,0,0,0,0,0,0,0
hinripa01,4,0,4,0,0,0,0,0,0,0,0,0,0
jonesto02,982,1,982,0,0,0,0,0,0,0,0,0,0
sabeler01,50,0,50,0,0,0,0,0,0,0,0,0,0
allenmy01,156,NULL,5,0,0,1,3,2,106,41,3,150,0
vandybi01,136,NULL,0,1,0,2,18,0,112,0,5,117,0
catheha01,12,2,12,0,0,0,0,0,0,0,0,0,0
henderi01,3081,2890,0,0,0,0,0,0,2421,27,446,2828,149
keysebr01,51,10,51,0,0,0,0,0,0,0,0,0,0
bendech01,509,263,459,0,7,1,1,0,2,0,4,6,0
daniebe01,526,493,0,0,4,0,6,0,191,180,130,491,0
bowyetr01,8,0,8,0,0,0,0,0,0,0,0,0,0
baldwma01,348,NULL,346,0,1,0,0,0,1,5,3,9,0
clausfr01,43,NULL,43,0,0,0,0,0,0,0,0,0,0
gehrmpa01,2,1,2,0,0,0,0,0,0,0,0,0,0
willibr01,260,59,256,0,0,0,0,0,0,0,0,0,0
shindbi01,1424,NULL,0,0,0,0,1274,149,1,0,0,1,0
proesge01,20,NULL,7,0,0,0,0,0,0,13,0,13,0
woodke02,449,178,446,0,0,0,0,0,0,0,0,0,0
holmecl01,11,4,11,0,0,0,0,0,0,0,0,0,0
stedrjo01,4,NULL,0,0,0,0,4,0,0,0,0,0,0
schmipe01,1,0,1,0,0,0,0,0,0,0,0,0,0
bonilju01,429,383,0,0,0,390,34,0,0,0,0,0,3
minorry01,142,82,0,0,10,0,101,0,2,0,0,2,4
harkijo01,173,NULL,139,0,0,1,2,1,10,21,7,38,0
bishoji01,22,1,22,0,0,0,0,0,0,0,0,0,0
davisst01,3,1,0,0,0,2,1,0,0,0,0,0,0
crespce01,132,57,0,0,0,49,6,29,22,5,19,44,0
reedke01,6,1,0,0,0,0,0,0,0,5,1,6,0
devinji01,3,NULL,2,0,0,0,0,0,0,2,0,2,0
gomezro01,9,0,9,0,0,0,0,0,0,0,0,0,0
hillypa01,8,1,0,0,0,0,0,0,3,1,0,4,0
morrigu01,12,3,12,0,0,0,0,0,0,0,0,0,0
fernafr01,285,214,0,214,0,0,0,0,5,22,0,27,0
shankho01,1664,1510,0,0,28,158,488,240,601,50,60,707,0
gehrich01,2323,2200,0,0,9,2205,6,0,0,0,0,0,0
boydoi01,214,207,214,0,0,0,0,0,0,0,0,0,0
nelsoch01,282,202,0,0,1,59,197,3,0,0,0,0,1
meyerbe02,13,0,13,0,0,0,0,0,0,0,0,0,0
mcgresl01,10,2,10,0,0,0,0,0,0,0,0,0,0
zernigu01,1234,1027,0,0,35,0,0,0,1005,1,0,1006,0
grzenjo01,219,3,219,0,0,0,0,0,0,0,0,0,0
reussje01,631,548,629,0,0,0,0,0,0,0,0,0,0
powelal01,71,36,0,0,7,0,0,0,34,15,6,51,7
gomezje01,299,46,299,0,0,0,0,0,0,0,0,0,0
grimmju01,306,19,306,0,0,0,0,0,0,0,0,0,0
orourjo01,230,NULL,0,0,1,0,0,0,3,2,224,228,0
bruckan01,1,NULL,1,0,0,0,0,0,0,0,0,0,NULL
ruszkha01,40,16,0,32,0,0,0,0,0,0,0,0,0
zannido01,111,3,111,0,0,0,0,0,0,0,0,0,0
schalge01,52,35,0,0,33,0,0,0,4,0,0,4,0
milleja03,4,0,4,0,0,0,0,0,0,0,0,0,0
mullige01,619,281,487,0,1,1,0,0,2,8,2,13,0
jacksch01,2,NULL,2,0,0,0,0,0,0,0,0,0,NULL
hankido01,20,1,20,0,0,0,0,0,0,0,0,0,0
brownos01,160,59,0,0,0,0,0,0,46,43,27,115,0
oconnpa02,109,67,0,82,0,0,1,0,0,0,0,0,0
belisma01,694,44,693,0,0,0,0,0,0,0,0,0,0
chapmfr01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
fostere01,1,NULL,0,0,0,0,0,0,0,0,0,0,0
parmero01,213,145,206,0,0,0,0,0,0,0,0,0,0
folkeri01,195,28,195,0,0,0,0,0,0,0,0,0,0
jonesda04,18,14,0,0,0,0,0,0,1,1,0,2,15
tosonre01,60,44,0,0,0,0,0,0,38,4,0,42,9
mckinbo01,2,NULL,0,0,0,1,1,0,0,0,0,0,NULL
flanito01,3,0,3,0,0,0,0,0,0,0,0,0,0
hurstjo01,10,3,10,0,0,0,0,0,0,0,0,0,0
thompju02,103,101,103,0,0,0,0,0,0,0,0,0,0
johnske05,1399,1143,0,0,63,894,109,2,180,9,0,189,30
keeneha01,16,NULL,16,0,0,0,0,0,0,0,0,0,0
krameja01,322,215,322,0,0,0,0,0,0,0,0,0,0
wagnega01,162,4,162,0,0,0,0,0,0,0,0,0,0
garcino01,1434,1356,0,0,210,1,94,1055,0,0,0,0,25
butleda01,9,7,0,9,0,0,0,0,0,0,0,0,0
standpe01,32,3,31,0,0,0,0,0,0,0,0,0,0
rothrja01,1014,778,1,1,38,64,48,79,141,307,196,637,0
werlege01,1,0,1,0,0,0,0,0,0,0,0,0,0
morhamo01,25,7,0,0,7,0,0,0,0,0,0,0,0
stablge01,4,2,4,0,0,0,0,0,0,0,0,0,0
wasinma01,50,19,0,0,0,12,25,2,0,0,0,0,0
fordle01,519,389,0,0,0,0,0,0,219,63,149,405,90
scribev01,145,0,145,0,0,0,0,0,0,0,0,0,0
fousebi01,21,NULL,0,0,1,14,0,0,0,6,1,7,0
mellobi01,10,NULL,0,0,10,0,0,0,0,0,0,0,NULL
mulredo01,12,10,12,0,0,0,0,0,0,0,0,0,0
wooteju01,94,75,1,0,6,0,0,0,1,22,61,79,0
degermi01,2,0,2,0,0,0,0,0,0,0,0,0,0
jacksch03,82,37,0,0,0,0,49,4,1,2,13,16,1
mendero01,45,0,45,0,0,0,0,0,0,0,0,0,0
dicksok01,7,1,0,0,0,0,0,0,5,0,0,5,0
cashica01,75,42,43,0,0,0,0,0,0,13,0,13,0
odenwte01,11,0,11,0,0,0,0,0,0,0,0,0,0
brownno01,5,1,5,0,0,0,0,0,0,0,0,0,0
priceja01,7,3,0,0,0,0,0,4,0,0,0,0,0
santoro01,2243,2210,0,0,3,42,2129,18,8,0,0,8,47
almanca01,210,1,210,0,0,0,0,0,0,0,0,0,0
caskied01,482,NULL,0,33,0,19,69,366,0,0,0,0,0
clingbi01,820,NULL,0,0,0,14,425,381,0,0,1,1,0
valenel01,894,808,0,0,0,0,0,0,27,777,60,856,4
claredo01,9,0,0,0,0,7,0,0,0,0,0,0,0
careypa01,18,12,0,0,9,0,0,0,0,0,0,0,5
murphda08,1280,1150,0,0,225,834,87,0,60,0,0,60,6
mckinbi01,38,33,0,0,1,0,0,0,28,13,0,36,0
halbred01,1,NULL,1,0,0,0,0,0,0,0,0,0,0
brownmo01,496,261,481,0,0,1,0,0,1,1,1,3,0
mcconge01,176,110,133,0,14,0,0,0,0,0,0,0,0
dosteda01,138,31,0,0,0,101,7,5,0,0,0,0,0
gennesc01,751,632,1,0,0,654,10,0,9,7,0,16,7
eastepa01,76,48,0,0,0,0,0,0,41,15,3,59,0
sigmatr01,62,25,0,0,0,0,0,0,4,0,25,29,0
tayloke01,37,8,37,0,0,0,0,0,0,0,0,0,0
fitzgwa01,37,NULL,36,0,0,0,0,0,0,0,1,1,0
bernacu01,43,NULL,0,0,0,4,1,3,0,26,8,34,0
eggerel01,6,0,0,0,0,1,0,0,0,0,0,0,0
murcebo01,1908,1747,0,0,0,1,31,30,57,844,790,1644,119
