playerID,Seasons,Hits,RBIs,Runs,Stolen_Bases,Strike_Outs,Home_Runs,Walks,Games,Triples,Doubles,Caught_Stealing,At_Bats,Intentional_Walks,Hit_By_Pitch,Sacrifice_Hits,Sacrifice_Flies,Ground_Into_Double_Plays
amesre01,20,143,63,52,5,374,3,61,533,7,10,1,1014,NULL,0,47,NULL,NULL
amesst01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
amezaal01,11,348,110,173,49,223,12,112,584,19,47,26,1408,7,14,28,8,21
amoledo01,2,5,5,5,0,7,0,2,18,0,0,NULL,48,NULL,2,0,NULL,NULL
amorosa01,8,334,180,215,18,189,43,211,517,23,55,15,1311,16,11,18,7,23
amorvi01,2,1,0,0,0,1,0,0,13,0,0,0,6,0,0,0,0,0
anckewa01,1,0,0,0,0,4,0,0,4,0,0,NULL,6,NULL,0,0,NULL,NULL
anderal01,3,93,17,56,6,49,1,33,126,3,11,NULL,390,NULL,1,5,NULL,7
anderal02,6,0,0,0,0,1,0,0,150,0,0,0,1,0,0,0,0,0
anderan01,2,41,17,23,0,36,2,22,122,1,8,1,223,NULL,0,3,NULL,11
anderbi01,1,0,0,0,0,0,0,0,2,0,0,0,1,NULL,0,0,NULL,NULL
anderbo01,7,33,12,18,0,107,2,10,247,1,2,0,246,0,2,15,1,2
anderbr01,16,1661,761,1062,315,1190,210,960,1834,67,338,100,6499,59,154,74,50,65
anderbr02,14,35,10,15,2,57,1,7,308,3,5,0,255,0,1,22,3,5
anderbr03,6,181,80,108,13,208,22,65,355,1,47,14,799,2,8,7,4,15
anderbr04,11,8,5,1,0,46,0,6,157,0,3,0,79,0,0,10,0,3
anderbr05,5,15,7,4,1,19,0,4,40,0,4,0,68,0,2,1,2,1
anderbr06,2,183,73,98,2,157,11,72,181,5,41,4,674,2,16,0,3,19
anderbu01,2,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0
anderch01,5,21,9,5,0,116,0,2,136,0,1,0,224,0,2,26,0,3
anderco01,2,0,0,0,0,3,0,0,34,0,0,0,3,0,0,0,0,0
andercr01,4,7,0,4,0,14,0,1,82,0,1,0,47,0,0,3,0,0
anderda01,3,6,0,6,0,15,0,1,21,0,1,NULL,62,NULL,2,NULL,NULL,NULL
anderda02,10,490,143,244,49,331,19,206,873,12,73,30,2026,17,5,37,13,49
anderdr01,1,1,0,3,0,4,0,1,9,0,0,0,9,0,0,0,0,0
anderdr02,2,0,0,0,0,1,0,0,7,0,0,0,3,0,0,1,0,0
anderdw01,6,62,14,33,2,70,1,32,149,2,6,2,306,2,2,2,0,6
anderfe01,2,61,15,20,1,25,2,18,97,0,12,0,234,NULL,4,7,NULL,6
anderfr01,7,41,12,17,0,98,0,10,180,1,6,NULL,312,NULL,1,13,NULL,NULL
anderga01,17,2529,1365,1084,80,1224,287,429,2228,36,522,47,8640,104,8,13,87,197
anderge01,3,289,69,148,36,111,5,98,269,17,40,NULL,1007,NULL,15,19,NULL,NULL
andergo01,1,85,12,73,27,44,1,80,127,1,3,NULL,413,NULL,6,11,NULL,NULL
anderha01,1,8,2,4,0,1,0,0,9,0,0,1,32,NULL,0,1,NULL,NULL
anderha02,6,419,242,199,3,291,60,159,484,16,82,6,1586,32,16,9,15,29
anderja01,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
anderji01,6,211,86,107,9,130,13,81,419,2,35,13,970,2,5,29,6,23
anderji02,7,23,6,11,0,44,0,8,122,0,3,0,170,0,0,15,0,1
anderjo01,17,1843,978,871,338,356,50,310,1636,124,328,NULL,6345,NULL,53,65,NULL,NULL
anderjo02,4,0,0,0,0,3,0,1,24,0,0,0,5,0,0,0,0,0
anderjo03,4,132,47,73,36,82,4,26,179,5,17,7,486,2,4,2,1,8
anderju01,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0
anderke01,2,95,22,43,1,61,1,30,135,2,12,4,366,1,2,10,1,8
anderla01,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
anderla02,19,5,0,4,0,15,0,3,699,0,0,0,38,0,0,4,0,0
anderla03,3,8,4,7,0,14,0,7,30,0,1,0,48,0,0,0,1,1
anderma01,7,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0
anderma02,14,849,371,392,71,471,63,227,1151,20,174,24,3204,28,15,31,31,60
andermi01,9,367,134,159,8,343,28,161,721,11,67,12,1490,25,4,7,13,32
andermi02,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0
anderre01,3,11,1,1,0,12,0,2,36,1,0,0,39,NULL,0,2,NULL,0
anderri01,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
anderri02,3,1,0,1,0,4,0,0,28,0,0,0,11,0,0,1,0,0
andersc01,3,0,0,0,0,3,0,0,18,0,0,0,4,0,0,1,0,0
andersp01,1,104,34,42,6,53,0,42,152,3,9,9,477,1,1,5,2,15
anderta01,1,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0
anderti01,3,403,150,206,51,428,46,56,398,13,76,11,1564,2,8,10,5,43
anderty01,3,10,4,9,0,60,1,8,70,0,0,0,111,0,1,15,0,2
anderva01,4,34,18,25,0,12,0,10,42,3,3,NULL,114,NULL,1,2,NULL,NULL
anderwa01,2,3,0,0,0,6,0,1,17,0,0,NULL,11,NULL,0,1,NULL,NULL
anderwi01,1,1,0,1,0,0,0,0,7,0,0,NULL,5,NULL,0,0,NULL,NULL
andinro01,10,313,97,159,24,313,18,113,481,1,58,12,1344,2,6,21,7,42
andrast01,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
andrecl01,1,0,0,0,0,2,0,0,8,0,0,0,3,0,0,0,0,0
andreed01,9,830,278,602,205,245,12,194,774,26,117,NULL,3233,NULL,9,NULL,NULL,NULL
andreel01,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
andreer01,1,4,1,0,0,5,0,3,15,0,2,0,41,NULL,0,0,NULL,1
andrefr01,2,8,2,4,2,5,0,3,16,1,0,1,29,0,1,0,1,1
andrehu01,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
andreiv01,10,59,29,26,0,62,0,18,253,0,9,0,319,NULL,0,17,NULL,NULL
andreji01,1,38,17,32,11,41,3,23,53,2,4,NULL,202,NULL,2,NULL,NULL,NULL
andrejo01,1,1,0,0,0,4,0,0,22,0,0,0,9,0,0,0,0,0
andrejo02,1,1,0,0,0,0,0,0,16,0,0,0,2,0,0,0,0,0
andrejo03,2,14,4,4,2,19,0,5,26,0,2,0,61,0,0,0,1,1
andreki01,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
andremi01,9,803,316,441,18,390,66,458,893,4,140,25,3116,12,16,72,23,50
andrena01,9,35,16,8,0,66,0,23,128,0,5,0,240,NULL,0,19,NULL,2
andrero01,5,365,91,174,33,121,3,148,493,15,30,16,1454,6,0,27,12,35
andresh01,8,375,263,196,7,515,86,191,569,4,76,10,1704,17,7,3,19,35
andrest01,5,32,12,11,2,16,1,8,70,1,2,NULL,149,NULL,1,0,NULL,3
andrewa01,2,28,14,22,5,25,0,17,40,4,11,NULL,142,NULL,0,NULL,NULL,NULL
andrima01,5,0,0,0,0,1,0,0,113,0,0,0,3,0,0,0,0,0
andrubi01,2,0,1,0,0,3,0,0,6,0,0,0,9,NULL,0,0,NULL,0
andruel01,10,1558,557,801,271,851,61,474,1476,44,271,96,5663,4,40,100,42,140
andrufr01,2,12,2,9,NULL,5,0,1,9,0,3,NULL,41,NULL,NULL,NULL,NULL,NULL
andruwi01,1,0,0,0,NULL,1,0,0,1,0,0,NULL,4,NULL,NULL,NULL,NULL,NULL
andujjo01,14,77,38,31,7,315,5,30,407,2,12,3,607,0,0,51,1,7
andujlu01,5,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
andujmi01,2,174,96,83,3,97,27,26,154,2,49,1,580,2,4,0,4,9
angelno01,2,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0
anglema01,1,14,7,12,11,13,1,12,31,0,4,1,79,0,1,3,0,0
angleto01,1,4,6,1,0,2,0,2,5,0,1,NULL,16,NULL,0,3,NULL,NULL
ankenpa01,3,7,3,2,0,5,0,0,15,0,1,NULL,29,NULL,0,2,NULL,1
ankieri01,13,462,251,260,21,555,76,162,653,10,101,12,1921,13,12,8,12,31
annade01,2,3,3,3,0,6,1,2,13,0,1,0,23,0,0,0,1,0
annisbi01,1,17,3,17,NULL,8,0,0,27,0,2,NULL,96,NULL,NULL,NULL,NULL,NULL
ansonca01,27,3435,2075,1999,277,330,97,984,2524,142,582,16,10281,NULL,32,34,NULL,6
anthoer01,10,462,269,249,24,491,78,217,682,8,81,14,1999,22,5,3,19,34
antoldu01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
antoljo01,1,2,0,1,0,0,0,1,4,0,0,NULL,6,NULL,0,0,NULL,0
antonbi01,1,7,4,9,0,11,1,2,40,1,1,0,43,NULL,0,0,NULL,1
antonjo01,3,133,29,50,1,29,1,24,135,2,28,NULL,528,NULL,2,6,NULL,14
antonjo02,13,121,59,56,1,175,15,26,403,3,12,0,679,0,1,35,3,15
antonma01,1,11,3,6,0,11,1,5,21,0,2,0,57,1,3,0,0,1
aokino01,8,774,219,377,98,258,33,234,759,22,135,44,2716,3,48,30,15,49
aparilu01,18,2677,791,1335,506,742,83,736,2601,92,394,136,10230,22,27,161,76,184
apodabo01,5,10,3,4,0,17,0,5,184,0,3,0,58,0,0,3,1,2
apontlu01,5,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0
appieke01,18,8,4,4,0,39,0,1,414,0,0,0,83,0,1,5,0,0
appleed01,2,9,0,4,0,15,0,2,48,1,0,NULL,56,NULL,0,0,NULL,NULL
applefr01,1,2,1,0,0,3,0,0,3,0,0,NULL,7,NULL,0,1,NULL,NULL
applepe01,17,87,34,30,0,66,0,8,343,7,8,1,374,0,0,12,0,2
applilu01,20,2749,1116,1319,179,528,45,1302,2422,102,440,108,8856,NULL,11,74,NULL,129
aquinar01,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
aquingr01,6,0,0,0,0,0,0,0,145,0,0,0,2,0,0,0,0,1
aquinja01,2,0,0,0,0,2,0,0,7,0,0,0,2,0,0,0,0,0
aquinlu01,10,4,0,2,0,9,0,1,222,0,0,0,35,0,0,5,0,0
aragoan01,3,9,5,4,2,6,0,5,32,0,1,NULL,76,NULL,1,5,NULL,NULL
aragoja01,1,0,0,0,0,0,0,0,1,0,0,NULL,0,NULL,0,0,NULL,0
aranovi01,2,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0
araujel01,2,0,0,0,0,1,0,0,72,0,0,0,1,0,0,0,0,0
araujpe01,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0
archdma01,3,128,29,84,13,39,0,48,127,4,14,10,384,NULL,4,13,NULL,NULL
archech01,8,4,1,3,0,19,0,1,191,0,1,1,45,0,0,0,0,2
archefr01,2,4,1,1,0,3,0,2,7,0,0,0,15,NULL,0,0,NULL,NULL
archeji01,14,660,296,246,36,283,16,124,847,34,106,6,2646,NULL,19,93,NULL,NULL
archeji02,2,5,4,2,0,19,0,2,57,0,1,0,64,0,0,6,1,0
archige01,4,115,53,50,10,47,3,37,121,4,24,4,421,NULL,1,2,NULL,12
arciafr01,1,21,23,10,1,27,6,1,41,0,5,0,103,0,2,0,0,4
arciajo01,3,132,35,78,17,107,1,29,293,6,24,13,615,1,9,9,0,10
arciaor01,3,266,100,109,29,234,22,66,327,5,43,11,1055,9,2,3,4,25
arciaos01,7,231,131,103,3,339,44,76,288,6,40,5,983,8,13,0,3,13
ardelda01,1,1,0,1,0,2,0,1,7,0,0,0,4,0,0,1,0,0
ardizru01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ardnejo01,2,88,39,34,9,64,0,18,110,2,14,NULL,415,NULL,2,NULL,NULL,NULL
ardoida01,6,87,35,50,2,124,8,42,165,1,17,1,423,4,13,8,2,13
arellfr01,3,24,6,8,3,21,1,3,77,2,1,NULL,142,NULL,0,7,NULL,NULL
arenano01,6,975,616,524,13,571,186,285,876,25,222,13,3348,44,18,5,38,100
arencjp01,6,333,245,169,2,484,80,85,467,4,67,3,1573,4,17,1,11,25
arftha01,5,229,118,116,8,133,13,137,300,13,46,10,906,NULL,2,11,NULL,16
ariasal01,11,470,196,203,10,211,18,181,775,6,84,5,1773,14,23,17,16,47
ariasal02,4,0,0,0,0,5,0,1,63,0,0,0,6,0,0,0,0,0
ariasge01,5,114,55,46,2,121,14,25,173,2,18,0,480,2,2,6,0,14
ariasjo01,9,279,95,112,13,150,7,37,474,11,46,3,1052,7,8,12,9,24
ariasru01,1,0,0,0,0,2,0,0,34,0,0,0,4,0,0,0,0,0
arletbu01,1,131,72,65,3,39,18,45,121,7,26,NULL,418,NULL,5,1,NULL,NULL
arlicdo01,2,0,0,0,0,1,0,0,8,0,0,0,3,0,0,0,0,0
arlinst01,7,32,11,13,0,74,0,15,141,2,3,0,230,0,2,13,1,4
armasma01,1,6,1,7,1,12,1,1,15,0,2,0,31,0,1,0,0,0
armasto01,14,1302,815,614,18,1201,251,260,1432,39,204,20,5164,37,15,11,52,149
armasto02,10,26,10,6,0,99,0,4,186,1,2,0,268,0,0,27,0,2
armbrch01,4,53,12,24,6,52,0,52,131,1,11,NULL,355,NULL,2,8,NULL,NULL
armbred01,5,65,19,46,15,71,4,24,224,6,11,10,265,0,1,9,3,4
armbrha01,1,63,24,40,13,39,2,43,91,3,6,NULL,265,NULL,4,18,NULL,NULL
armbror01,1,0,0,0,0,4,0,0,3,0,0,0,4,NULL,0,0,NULL,NULL
armstbo01,1,11,5,9,0,1,0,0,12,1,2,1,49,NULL,NULL,NULL,NULL,0
armstge01,1,1,0,0,0,1,0,1,8,0,1,0,6,NULL,0,0,NULL,0
armstho01,1,0,0,0,0,NULL,0,0,1,0,0,NULL,1,NULL,0,0,NULL,NULL
armstja01,7,21,8,8,0,83,0,2,153,0,2,0,185,0,2,26,0,6
armstmi01,8,0,0,0,0,3,0,0,198,0,0,0,3,0,0,0,0,0
armstsh01,4,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0
arndtha01,5,244,99,118,27,82,6,85,271,20,26,NULL,985,NULL,7,18,NULL,NULL
arndtla01,1,1,0,1,0,1,0,0,2,0,0,0,6,0,0,1,0,0
arnolbi01,1,1,0,2,1,0,0,0,2,0,0,0,7,NULL,NULL,NULL,NULL,0
arnolch01,6,103,51,47,1,76,4,42,273,5,12,2,435,5,1,1,4,13
arnolja01,3,3,1,1,0,6,0,0,50,0,1,0,19,0,1,1,0,0
arnolsc01,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
arnolto01,2,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
arnovmo01,8,577,261,234,17,139,22,185,590,12,104,NULL,2013,NULL,10,21,NULL,61
arnsbbr01,6,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0
arntzor01,1,8,1,3,0,16,0,2,32,0,1,0,50,NULL,0,2,NULL,1
arochre01,4,7,3,3,0,31,0,3,124,0,2,0,69,0,0,10,0,0
arojo01,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
arredjo01,4,1,0,0,0,1,0,0,214,0,0,0,2,0,0,0,0,0
arrieja01,10,53,23,20,0,162,6,13,231,4,5,0,314,0,0,19,0,4
arrigge01,11,27,11,10,0,59,1,9,195,1,6,0,179,0,0,8,0,7
arrojro01,6,3,3,2,0,20,0,1,158,0,1,0,37,0,0,4,0,0
arroybr01,16,81,29,35,1,276,6,14,436,0,16,0,629,0,1,85,3,8
arroych01,2,38,20,14,1,48,4,14,54,1,7,2,178,1,1,0,1,4
arroyfe01,9,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0
arroylu01,8,29,8,5,0,28,1,2,246,0,2,0,128,0,0,11,1,3
arroyru01,1,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0
arrueer01,1,8,4,4,0,17,0,3,22,0,1,0,41,0,0,0,1,1
arundha01,3,11,1,8,0,1,0,6,16,0,0,0,59,NULL,NULL,NULL,NULL,0
arundtu01,4,45,16,21,9,22,0,16,76,1,4,NULL,260,NULL,1,NULL,NULL,NULL
asadora01,1,20,7,9,1,13,0,3,15,0,5,2,55,1,0,2,0,0
asbelji01,1,6,3,6,0,9,0,3,17,0,2,NULL,33,NULL,0,0,NULL,0
asbjoca01,4,52,27,19,0,45,1,9,97,1,10,0,221,NULL,2,2,NULL,NULL
ascanjo01,5,0,0,0,0,1,0,0,43,0,0,0,2,0,0,0,0,0
ascheco01,5,290,129,129,5,331,32,95,390,4,71,4,1238,11,9,3,4,13
asencmi01,3,0,0,0,0,3,0,0,42,0,0,0,5,0,0,0,0,0
ashburi01,15,2574,586,1322,234,571,29,1198,2189,109,317,92,8365,25,43,112,18,83
ashbyal01,17,1010,513,397,7,622,90,461,1370,13,183,10,4123,66,11,55,41,125
ashbyan01,16,70,26,26,1,218,1,16,313,0,13,0,521,0,0,83,1,5
asheral01,4,3,2,0,0,9,0,0,38,0,1,0,18,0,0,0,0,0
ashfotu01,7,111,55,42,5,75,6,47,222,1,31,3,510,6,1,5,6,11
ashke01,4,6,1,3,0,8,0,1,58,0,1,0,46,0,0,1,0,0
ashlebi01,7,144,84,56,0,236,28,63,281,1,23,0,618,5,4,0,3,15
ashlene01,1,2,1,2,0,8,0,0,12,0,1,0,20,0,1,0,0,0
asmusto01,1,0,0,0,0,0,0,0,2,0,0,NULL,5,NULL,0,1,NULL,NULL
asprobo01,13,1103,457,386,19,459,60,333,1324,26,135,24,4369,52,29,36,32,131
asproke01,11,369,124,171,7,149,19,179,475,3,69,5,1483,4,6,13,10,49
asselbr01,6,146,68,52,5,74,12,38,284,4,27,4,574,6,3,5,9,17
assenpa01,16,3,0,3,0,12,0,5,884,0,1,0,36,0,0,7,0,1
astacez01,2,3,0,0,0,12,0,0,28,0,0,0,21,0,0,2,0,0
astacpe01,18,90,28,31,0,256,0,5,395,1,8,1,677,0,5,88,0,5
astinba01,1,0,0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,0
astrojo01,10,401,156,163,6,124,13,177,544,10,51,6,1579,6,14,20,1,60
astudwi01,1,33,21,9,0,3,3,2,30,1,4,0,93,0,1,0,1,4
asuajca01,3,125,42,45,1,126,6,53,175,2,24,2,520,1,3,6,4,11
atchisc01,9,0,0,0,0,1,0,0,300,0,0,0,2,0,0,0,0,0
atchlju01,1,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0
atherch01,1,60,23,28,2,26,0,21,65,6,5,NULL,242,NULL,2,4,NULL,NULL
atherke01,8,0,0,0,0,1,0,0,342,0,0,0,1,0,0,0,0,0
atilalu01,1,1,0,0,0,10,0,0,16,0,0,0,25,0,0,2,0,0
atkinal01,5,64,14,55,7,12,1,36,110,2,7,NULL,387,NULL,1,NULL,NULL,NULL
atkinbi01,4,3,1,0,0,1,0,0,99,0,0,0,10,0,0,1,0,0
atkined01,1,0,0,2,0,0,0,0,2,0,0,0,8,NULL,NULL,NULL,NULL,0
atkinga01,8,835,488,399,8,449,99,291,817,7,169,4,2928,12,20,0,34,94
atkinja01,2,2,0,0,0,2,0,0,4,0,0,0,5,NULL,0,0,NULL,0
atkinle01,1,0,0,1,0,0,0,0,1,0,0,0,1,NULL,0,0,NULL,NULL
atkinmi01,3,0,0,0,0,1,0,0,10,0,0,0,2,0,0,0,0,0
atkinto01,2,2,0,0,0,5,0,0,16,0,0,NULL,19,NULL,0,0,NULL,NULL
attredi01,2,31,16,26,1,23,1,20,61,2,2,NULL,144,NULL,0,5,NULL,NULL
atwelto01,7,290,110,116,4,84,9,161,378,7,41,5,1117,10,8,11,7,36
atwoobi01,5,220,112,82,4,89,7,93,342,4,41,NULL,961,NULL,3,13,NULL,20
atzja01,4,132,49,64,23,54,0,69,209,3,21,NULL,605,NULL,6,33,NULL,NULL
aubreha01,1,69,27,26,7,36,0,18,96,2,8,NULL,325,NULL,5,9,NULL,NULL
aubremi01,2,35,17,14,0,15,6,10,46,0,7,0,135,0,0,0,0,4
aucoide01,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
auderi01,3,34,24,11,1,35,2,7,62,0,9,2,151,0,0,0,0,4
auerbri01,11,309,86,167,36,198,9,127,624,5,56,21,1407,10,6,22,5,36
augenbr01,2,1,0,1,0,1,0,1,12,0,0,0,4,0,0,0,0,0
augusda01,2,6,0,4,0,6,0,0,29,0,1,1,29,0,0,0,0,2
augusdo01,4,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0
augusje01,10,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0
aukerel01,10,131,72,73,2,232,6,41,356,9,15,0,700,NULL,2,41,NULL,2
auldsle01,1,1,0,0,0,1,0,0,3,0,0,0,4,NULL,0,0,NULL,0
aultdo01,4,168,86,66,4,108,17,71,256,5,29,5,713,6,7,5,4,29
aumonph01,4,0,0,0,0,1,0,1,46,0,0,0,1,0,0,0,0,0
aurilri01,16,1576,756,745,23,861,186,450,1652,22,301,18,5721,22,24,36,47,140
ausanjo01,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
ausmubr01,19,1579,607,718,102,1034,80,634,1971,34,270,53,6279,69,69,82,37,201
austde01,2,0,0,0,0,2,0,0,15,0,0,0,2,0,0,0,0,0
austihe01,1,25,11,10,1,5,0,0,23,3,3,1,101,NULL,NULL,NULL,NULL,3
austije01,3,1,0,0,0,5,0,0,38,0,0,0,8,0,0,2,0,0
austiji01,18,1328,390,661,244,480,13,592,1580,76,174,43,5388,NULL,44,278,NULL,NULL
austiji02,3,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0
austiri01,4,2,0,0,0,11,0,3,89,0,1,0,19,0,0,0,0,0
austity01,4,85,67,45,2,148,24,30,120,0,15,2,367,0,2,0,5,5
autryal01,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0
autrych01,3,50,17,22,6,28,0,24,81,0,6,NULL,257,NULL,2,15,NULL,NULL
autrych02,6,68,33,21,0,29,2,7,120,3,17,0,277,NULL,2,10,NULL,NULL
aveliab01,1,3,0,1,0,3,0,0,6,0,0,0,11,0,0,0,0,0
avenbr01,6,166,103,85,6,135,20,57,259,2,33,4,609,1,11,0,6,12
averiea01,14,2019,1164,1224,70,518,238,774,1668,128,401,57,6353,NULL,33,55,NULL,7
averiea02,8,249,159,137,3,220,44,162,449,0,41,3,1031,8,8,5,11,22
averyst01,11,76,32,35,1,135,4,12,306,4,14,1,437,0,0,41,5,4
averyxa01,1,21,6,14,6,23,1,11,32,1,6,3,94,0,0,2,0,2
avilaal01,11,654,362,319,7,941,94,462,932,8,136,8,2758,16,14,10,20,69
avilabo01,13,1296,467,725,78,399,80,561,1300,35,185,52,4620,3,14,134,14,121
avilalu01,9,1,0,0,0,2,0,0,399,0,0,0,7,0,0,2,0,0
avilemi01,11,786,306,380,78,424,60,141,915,13,139,31,3009,6,16,38,30,89
avilera01,4,51,24,21,0,22,2,21,117,0,9,0,190,3,1,9,2,4
avreaja01,1,0,0,0,0,1,0,0,2,0,0,NULL,2,NULL,0,0,NULL,0
axelrdy01,5,1,0,1,0,6,0,0,59,0,0,0,8,0,0,1,0,0
axforjo01,13,0,0,0,0,1,0,0,543,0,0,0,1,0,0,0,0,0
ayalabe01,10,217,145,114,2,136,38,71,425,1,42,4,865,7,2,1,12,22
ayalabo01,9,2,1,2,0,13,0,0,406,0,1,1,31,0,0,3,0,0
ayalalu01,12,4,0,0,0,3,0,0,534,0,1,0,14,0,0,3,0,0
aybarer01,13,1402,473,643,155,670,58,285,1454,46,256,62,5175,18,52,75,39,107
aybarma01,10,13,5,6,0,28,1,2,210,0,0,0,70,0,0,4,0,0
aybarwi01,6,315,157,137,7,206,33,142,405,2,68,5,1219,6,14,7,8,22
aydelja01,2,5,0,1,0,NULL,0,3,14,0,1,NULL,50,NULL,0,NULL,NULL,NULL
ayersbi01,1,2,2,0,0,3,0,0,13,0,1,NULL,8,NULL,0,2,NULL,0
ayersdo01,10,72,23,20,1,72,0,13,299,2,10,4,420,0,1,17,0,0
aylwadi01,1,0,0,0,0,1,0,0,4,0,0,0,3,NULL,0,0,NULL,0
ayraubo01,3,0,0,0,0,2,0,0,54,0,0,0,2,0,0,0,0,0
ayraujo01,1,1,0,0,0,1,0,0,7,0,0,0,5,0,1,0,0,1
azcuejo01,15,712,304,201,5,344,50,207,909,9,94,12,2828,45,17,11,32,87
azocaos01,3,99,36,38,10,36,5,12,202,0,16,0,439,2,2,4,3,5
babbch01,3,287,116,144,66,174,0,125,347,13,41,NULL,1180,NULL,45,26,NULL,NULL
babcobo01,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0
babelo01,3,85,26,37,1,26,2,39,120,2,18,1,382,NULL,2,3,NULL,9
babicjo01,5,36,10,14,1,63,0,4,112,0,5,0,211,NULL,2,7,NULL,6
babinch01,1,8,2,5,1,4,0,0,28,1,3,NULL,33,NULL,1,1,NULL,NULL
babitsh01,1,40,14,10,5,13,0,13,54,3,1,4,156,1,0,2,0,6
backebr01,8,34,16,22,1,48,4,10,153,2,5,0,133,0,2,13,0,1
backmle01,2,8,5,3,0,28,0,8,47,1,1,NULL,74,NULL,2,1,NULL,NULL
backmwa01,14,893,240,482,117,480,10,371,1102,19,138,52,3245,9,5,68,19,55
baconed01,1,3,2,1,0,0,0,0,4,0,1,NULL,6,NULL,0,0,NULL,NULL
bacsimi01,5,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0
bacsimi02,5,5,3,1,0,10,0,1,51,0,2,0,50,0,0,7,0,0
baczefr01,4,12,2,5,0,34,1,2,63,0,0,0,89,0,0,10,0,1
badenbu01,8,3,2,1,0,19,0,1,418,0,1,0,33,0,0,5,0,0
baderar01,1,0,0,0,0,1,0,1,2,0,0,NULL,3,NULL,0,0,NULL,NULL
baderha01,2,120,47,71,17,149,15,36,170,2,23,4,464,4,12,2,5,2
baderlo01,3,4,1,1,0,3,0,0,22,0,0,NULL,22,NULL,1,1,NULL,NULL
badgrre01,2,98,45,57,4,42,2,24,143,3,30,5,382,NULL,4,12,NULL,NULL
baeched01,6,8,2,4,0,10,0,0,64,0,0,0,42,0,0,3,0,0
baekch01,5,5,2,2,0,8,1,1,61,0,1,0,30,0,0,8,0,0
baergca01,16,1583,774,731,59,580,134,291,1630,17,279,24,5439,41,73,26,66,158
baezbe01,1,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0
baezda01,11,1,0,1,0,1,0,0,533,0,0,0,6,0,0,0,0,0
baezja01,5,477,269,255,49,538,81,93,527,12,95,18,1785,27,18,8,8,33
baezjo01,2,87,19,47,7,27,1,25,114,2,14,1,355,2,1,10,0,6
baezke01,3,27,7,10,0,17,0,13,63,0,10,0,151,1,0,4,0,4
baezpe01,5,0,1,0,0,3,0,1,266,0,0,0,6,0,0,0,0,0
baezsa01,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
bagbyji01,9,144,60,69,3,91,2,32,325,6,35,0,660,NULL,2,30,NULL,NULL
bagbyji02,10,140,56,59,1,68,3,8,322,2,16,0,620,NULL,3,32,NULL,14
bagwebi01,2,42,20,12,0,14,2,8,92,3,6,0,143,NULL,0,4,NULL,NULL
bagweje01,15,2314,1529,1517,202,1558,449,1401,2150,32,488,78,7797,155,128,3,102,221
bahnsst01,19,56,19,22,0,225,1,19,575,2,8,0,479,0,1,43,1,4
